word,sentiment
"['천둥', '소리', '때문']",surprise
"['원래', '바닷가', '팬션', '경치', '구경', '해산물']",angry
"['다행', '피해']",surprise
[],fear
['주변'],fear
[],fear
['사람'],neutral
"['정도', '구경']",neutral
"['짜증', '새끼']",angry
"['직원', '친절', '하면서', '나한', '나한테', '짜증', '내고', '화가']",angry
"['내일', '소식', '우산', '사무실']",neutral
"['오늘', '짭새', '새끼', '구경']",neutral
"['사람', '구경']",neutral
['사람'],neutral
"['친구', '내일', '무엇', '고민']",neutral
"['맛집', '강남', '강남역', '고민']",neutral
['에피타이저'],neutral
['프로젝트'],happiness
['고생'],happiness
"['생각', '음악']",happiness
"['여행', '계획']",happiness
"['코로나', '때문', '회사', '재택', '근무', '살만']",sadness
['영화'],sadness
['요즘'],angry
"['유명', '유튜버들', '뒷광고', '광고']",angry
"['거잖', '사람', '실망']",angry
"['사과', '사람', '억지']",angry
['혼자'],fear
"['나도', '물바다']",fear
"['비가', '대피', '문자']",fear
"['주위', '바다']",fear
[],fear
"['이벤트', '당첨']",happiness
"['유명', '인플', '서가', '이벤트']",happiness
"['당첨자', '내가', '거지']",happiness
"['선물', '완전', '향수']",happiness
"['선물', '자랑']",happiness
"['휴가', '엉망진창']",angry
"['원래', '휴가', '동해', '동해바다', '바다']",angry
[],fear
"['해피', '산책']",surprise
"['해피', '아저씨']",surprise
"['처음', '해피', '지금']",surprise
"['축하', '기분']",happiness
"['이번', '마라톤', '대회', '기록']",happiness
"['결승선', '통과', '순간', '모든', '사라져버리드']",happiness
"['운동', '대회', '사람']",happiness
"['친구', '주식', '정보', '하자']",sadness
"['주식', '바이오', '관련', '산업', '산업주식']",sadness
['처음'],sadness
"['지금', '장기', '장기전']",sadness
[],surprise
"['소리', '천둥', '잠결', '폭탄']",surprise
['진정'],surprise
"['쓰레기', '쓰레기통', '냄새', '나기']",disgust
"['내가', '쓰레기', '쓰레기통']",disgust
"['지금', '버릴려']",disgust
"['방향제', '처리', '냄새', '이상']",disgust
"['다음', '제때', '제때제때']",disgust
[],happiness
"['화장실', '청소', '곰팡이', '사라지']",angry
"['장마철', '화장실', '청소', '기분']",angry
[],angry
"['한번', '구매', '제품']",angry
"['구매', '노트북', '오늘', '도착']",happiness
"['내가', '알바', '알바비']",happiness
"['노트북', '영화', '다운', '음악도', '프로젝트']",happiness
"['요즘', '거지', '이해']",angry
['타입'],happiness
['실망'],angry
[],angry
"['해피', '산책']",surprise
[],angry
"['기분', '내가', '음악', '추천']",angry
"['사람', '혼자']",happiness
"['우리', '동네', '짭새들']",neutral
[],neutral
"['짭새', '짭새들', '바리', '바리케이트를', '케이', '트를', '바람', '구경']",neutral
[],sadness
"['요즘', '환절기', '비염', '난리']",neutral
"['번개', '소리', '때문']",surprise
"['오늘', '짭새', '바람']",neutral
['구경'],neutral
['하나'],surprise
['분위기'],neutral
[],angry
['생각'],angry
"['이야기', '신경']",angry
"['어디', '냄새']",disgust
['노트북'],happiness
['공부'],happiness
['때문'],neutral
"['내일', '친구', '무엇']",neutral
"['강남', '강남역']",neutral
"['친구', '분위기', '양식']",neutral
['에피타이저부터'],neutral
['추천'],neutral
['프로젝트'],happiness
"['오랜만', '친구', '계획', '겠어']",happiness
"['요즘', '거지', '이해']",angry
"['유튜버', '뒷광고', '광고', '사과', '영상']",angry
"['기분', '전환', '영상']",angry
"['이벤트', '당첨']",happiness
"['당첨자', '내가', '당첨']",happiness
"['당첨', '선물', '향수', '마음']",happiness
"['휴가', '엉망']",angry
"['오늘', '일주일', '동안', '휴가', '기간', '계속', '비가', '온대']",angry
"['가족', '동해', '바다']",angry
"['년만', '휴가', '때문']",angry
"['휴가', '방법', '생각']",angry
[],sadness
"['음악', '기분']",sadness
"['화장실', '청소', '곰팡이']",angry
"['청소', '곰팡이']",angry
"['장마', '때문', '습기', '곰팡이', '신경']",angry
"['곰팡이', '제거제', '효과']",angry
"['축하', '기분']",happiness
"['십킬로미터', '킬로미터', '마라톤', '대회', '출전', '이전', '기록', '갱신']",happiness
"['순간', '기분', '결승선', '통과']",happiness
['크루'],happiness
"['내가', '음식물', '쓰레기', '냄새']",disgust
"['냄새', '쓰레기', '빼놨']",disgust
"['냄새', '방향제', '처리']",disgust
"['냄새', '날파리', '때문', '집안', '청소']",disgust
"['구매', '노트북', '도착']",happiness
"['노트북', '이상']",happiness
"['노트북', '만화', '작업']",happiness
"['해피', '산책']",surprise
"['해피', '목줄']",surprise
"['해피', '때문']",surprise
"['요즘', '주식']",sadness
"['지인', '주식', '추천']",sadness
"['전자', '종목']",sadness
"['주식', '가격']",sadness
['조금'],sadness
['혼자'],fear
"['내가', '동안', '우리', '동네', '고립']",fear
[],fear
[],surprise
"['사람', '나한', '나한테', '짜증', '짜증내고', '내고', '화가']",angry
"['기분', '음악', '겠어']",angry
['사람'],neutral
"['내일', '우산', '건강']",neutral
"['오늘', '구경']",neutral
"['구경', '사람']",neutral
"['퇴근', '회사', '연락']",angry
"['회사', '하면', '사장님']",angry
[],angry
"['회사', '동료', '자기']",angry
"['얘기', '누구', '이야기하고']",angry
"['내일', '친구', '무엇']",neutral
['우리'],neutral
"['우리', '동네']",neutral
['프로젝트'],happiness
"['음악', '겠어']",happiness
"['친구', '수다']",happiness
[],sadness
"['코로나', '때문', '하려', '짜증']",sadness
[],sadness
"['기분', '전환']",sadness
"['추천', '영화', '부탁']",sadness
"['요즘', '이해']",angry
"['실망', '사람']",angry
"['추천', '기분', '전환']",angry
[],fear
[],fear
[],fear
"['물이', '오진']",fear
"['이벤트', '당첨']",happiness
"['서가', '이벤트', '발견', '신청', '당첨']",happiness
['내가'],happiness
"['마음', '향수']",happiness
"['친구', '얘기', '향수']",happiness
"['휴가', '엉망']",angry
"['휴가', '장마', '태풍']",angry
"['여름', '바다', '수영', '물놀이', '그럴려']",angry
"['동안', '휴가']",angry
"['휴식', '영화', '겠어']",angry
"['해피', '산책']",surprise
"['해피', '목줄', '난리', '당황']",surprise
"['해피', '목줄', '큰일']",surprise
"['축하', '기분']",happiness
"['마라톤', '대회', '기존', '기록', '갱신']",happiness
[],happiness
"['혼자', '연습']",happiness
"['지인', '소개']",sadness
"['삼성', '증권', '경기']",sadness
['손해'],sadness
['조금'],sadness
[],surprise
"['화장실', '청소', '곰팡이']",angry
[],angry
"['곰팡이', '이사']",angry
"['구매', '상품', '얘기']",angry
['쓰레기'],disgust
['냄새'],disgust
"['청소', '해야']",disgust
"['제품', '문제', '상품', '마음']",happiness
"['자랑', '영화', '음악도']",happiness
['상황'],happiness
"['오늘', '짭새', '구경']",neutral
"['경찰', '구경']",neutral
"['오늘', '짭새', '구경']",neutral
"['누군가', '난리']",neutral
['해피'],surprise
['휴식'],surprise
[],fear
[],neutral
"['프로젝트', '최종', '발표']",happiness
[],happiness
"['내일', '친구', '약속', '무엇', '고민']",neutral
['양식'],neutral
"['완전', '애피타이', '타이']",neutral
['동안'],happiness
"['음악', '스트레스']",happiness
"['친구', '약속']",happiness
"['친구', '여행', '계획']",happiness
"['기분', '음악', '스트레스']",sadness
['영화'],sadness
['요즘'],angry
"['유명', '유튜버들', '뒷광고', '광고']",angry
"['사람', '유튜버', '튜버', '제품', '실망감']",angry
"['사람', '양심', '사과']",angry
"['대피', '문자']",fear
"['우리집', '사방', '물바다']",fear
[],fear
"['서가', '이벤트', '내가', '당첨']",happiness
"['완전', '마음', '향수']",happiness
['선물'],happiness
"['비가', '오고']",angry
['서핑'],angry
['휴가'],angry
"['산책', '산책하다', '하다']",surprise
"['해피', '목줄']",surprise
"['내가', '백미터', '미터']",surprise
"['사고', '나기', '수습']",surprise
"['축하', '기분']",happiness
"['마라톤', '대회', '출전', '기록']",happiness
"['결승선', '통과', '순간']",happiness
"['운동', '출전', '사람']",happiness
"['이번', '주식', '오야', '바이오']",sadness
[],sadness
['손해'],sadness
"['쓰레기', '냄새', '나기']",disgust
"['버릴려', '생각']",disgust
[],disgust
"['다음', '조심']",disgust
"['폭탄', '소리']",surprise
['진정'],surprise
"['화장실', '청소', '곰팡이', '사라지']",angry
"['우리', '습기', '환기구', '기구']",angry
['화장실'],angry
"['그거', '주문']",angry
"['구매', '노트북', '오늘']",happiness
"['알바', '알바비']",happiness
"['내가', '사용', '사용설명서', '설명서']",happiness
"['가입', '생각']",happiness
['볼려'],angry
"['음악', '부탁']",angry
"['짭새', '구경']",neutral
"['별일', '구경']",neutral
[],neutral
['우산'],neutral
['짭새들'],neutral
[],neutral
"['분위기', '나도']",neutral
"['이벤트', '당첨']",happiness
['당첨자'],happiness
"['당첨', '선물', '향수', '마음']",happiness
"['사람', '이벤트', '당첨', '자랑']",happiness
"['양식', '친구', '무엇']",neutral
"['화장실', '청소', '곰팡이']",angry
"['곰팡이', '제거제', '효과']",angry
"['곰팡이', '제거제', '효과', '구매']",angry
"['휴가', '엉망']",angry
"['오늘', '일주일', '동안', '휴가', '기간', '계속', '비가', '온대']",angry
[],sadness
['활동'],sadness
"['오랜만', '가족', '이랑', '서해', '바다']",angry
"['기분', '음악']",sadness
['내일'],sadness
"['년만', '휴가']",angry
['소식'],angry
['요즘'],angry
"['통수', '실망']",angry
"['진정', '하나']",angry
"['영상', '기분']",angry
"['사람', '피신']",fear
"['비가', '대피', '문자']",fear
"['우리', '주변', '물바다', '물바다라']",fear
[],fear
"['선물', '자랑', '그거']",happiness
"['지금', '진정']",surprise
"['축하', '기분']",happiness
"['대회', '참가', '기록', '향상']",happiness
"['운동', '대회', '출전', '사람']",happiness
"['잠결', '원래', '천둥', '소리']",surprise
"['진정', '천둥']",surprise
"['천둥', '해지', '해지더']",surprise
['무엇'],neutral
[],neutral
['완전'],happiness
['그거'],happiness
"['그것', '방법']",happiness
[],sadness
"['그거', '일인']",sadness
[],angry
"['이벤트', '당첨']",happiness
"['언서', '이벤트', '당첨']",happiness
['마음'],happiness
"['내일', '친구', '무엇']",neutral
"['강남', '강남역', '무엇']",neutral
"['휴가', '엉망']",angry
[],angry
['에피타이저부터'],neutral
"['원래', '바닷가']",angry
"['네가', '추천']",neutral
"['휴가', '이번']",angry
[],angry
"['해피', '산책']",surprise
"['해피', '목줄']",surprise
[],surprise
['다행'],surprise
"['화장실', '청소', '곰팡이', '사라지']",angry
['지금'],surprise
"['우리', '환기']",angry
"['하루', '종일', '화장실', '청소', '기분']",angry
"['곰팡이', '제거제']",angry
['프로젝트'],happiness
['구매'],angry
"['최종', '발표']",happiness
['음악'],happiness
"['동안', '친구', '이번', '기회']",happiness
"['여행', '의미']",happiness
"['이번', '노트북', '오늘', '도착']",happiness
"['영화', '다운', '프로젝트']",happiness
"['보험', '가입']",happiness
[],sadness
"['상사', '상사놈', '짜증', '짜증내고', '내고', '미친놈']",angry
"['코로나', '때문', '재택근무', '시작', '마음']",sadness
"['나한', '나한테']",angry
['기력'],sadness
"['스트레스', '음악', '필요']",angry
"['기분', '음악']",sadness
"['영화', '노래']",sadness
"['짭새', '구경']",neutral
"['요즘', '이해']",angry
"['구경', '바리케이드']",neutral
"['유튜버', '광고', '사과', '영상']",angry
"['유튜', '광고', '실망']",angry
"['영상', '사과', '사과라기', '자기', '변명']",angry
"['짭새', '구경', '우산']",neutral
"['마음', '진정', '영상']",angry
"['요즘', '환절기', '비염']",neutral
[],neutral
"['해피', '산책']",surprise
"['해피', '때문']",surprise
"['해피', '주변', '사람']",surprise
"['마음', '진정']",surprise
"['축하', '기분']",happiness
"['내가', '마라톤', '대회', '출전', '거기', '예전', '기록', '갱신']",happiness
"['동안', '결승선', '통과', '순간', '기분']",happiness
"['구매', '노트북']",happiness
['크루'],happiness
"['요즘', '주식']",sadness
"['전자', '종목', '구입']",sadness
"['시간', '나도', '주식']",sadness
"['시간', '주식']",sadness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['내가', '음식물', '쓰레기', '냄새']",disgust
"['냄새', '놨어']",disgust
"['냄새', '방향제', '처리']",disgust
"['청소', '처리']",disgust
"['노트북', '구입', '도착', '기분']",happiness
"['제품', '문제']",happiness
"['노트북', '만화', '작업']",happiness
"['노트북', '사용', '보험', '가입']",happiness
[],fear
[],fear
['혼자'],fear
"['내가', '동안', '우리', '동네', '고립']",fear
['주변'],fear
['걱정'],fear
[],surprise
['천둥'],surprise
"['천둥', '소리', '때문']",surprise
"['아침', '마음', '조금']",surprise
['피해'],surprise
['사람'],neutral
"['정도', '구경']",neutral
"['오늘', '짭새', '새끼', '구경']",neutral
"['내일', '비가', '온대', '우산', '사무실']",neutral
"['내일', '우산', '갈게']",neutral
"['오늘', '짭새', '새끼', '구경']",neutral
"['구경', '사람']",neutral
"['내가', '뒤쪽']",neutral
"['짜증', '새끼', '나한', '나한테']",angry
